timestamp,gpu_mem_mb
2026-06-13T16:27:35.112109+08:00,4494
2026-06-13T16:27:40.173664+08:00,4494
2026-06-13T16:27:45.240325+08:00,4572
2026-06-13T16:27:50.310379+08:00,4572
2026-06-13T16:27:55.368129+08:00,4632
2026-06-13T16:28:00.436448+08:00,4564
2026-06-13T16:28:05.502186+08:00,4722
2026-06-13T16:28:10.558889+08:00,4802
2026-06-13T16:28:15.614263+08:00,4802
2026-06-13T16:28:20.681701+08:00,4802
2026-06-13T16:28:25.744544+08:00,4908
2026-06-13T16:28:30.804305+08:00,4908
2026-06-13T16:28:35.874501+08:00,4988
2026-06-13T16:28:40.928253+08:00,4988
2026-06-13T16:28:45.970947+08:00,5102
2026-06-13T16:28:51.038539+08:00,5102
2026-06-13T16:28:56.098974+08:00,5256
2026-06-13T16:29:01.154585+08:00,5256
2026-06-13T16:29:06.220102+08:00,5166
2026-06-13T16:29:11.280648+08:00,5166
2026-06-13T16:29:16.341871+08:00,5166
2026-06-13T16:29:21.411890+08:00,5172
2026-06-13T16:29:26.453876+08:00,5172
2026-06-13T16:29:31.495186+08:00,5092
2026-06-13T16:29:36.541762+08:00,5092
2026-06-13T16:29:41.602081+08:00,5020
2026-06-13T16:29:46.702093+08:00,5020
2026-06-13T16:29:51.765702+08:00,4966
2026-06-13T16:29:56.826985+08:00,5168
2026-06-13T16:30:01.882753+08:00,5168
2026-06-13T16:30:06.946203+08:00,5172
2026-06-13T16:30:11.996231+08:00,5172
2026-06-13T16:30:17.052233+08:00,4998
2026-06-13T16:30:22.093403+08:00,4998
2026-06-13T16:30:27.164586+08:00,5006
2026-06-13T16:30:32.217826+08:00,5006
2026-06-13T16:30:37.266941+08:00,5008
2026-06-13T16:30:42.322679+08:00,5008
2026-06-13T16:30:47.379632+08:00,5008
2026-06-13T16:30:52.465956+08:00,4882
2026-06-13T16:30:57.518649+08:00,4882
2026-06-13T16:31:02.576513+08:00,4972
2026-06-13T16:31:07.643691+08:00,4972
2026-06-13T16:31:12.691929+08:00,5038
2026-06-13T16:31:17.751909+08:00,5038
2026-06-13T16:31:22.840932+08:00,4948
2026-06-13T16:31:27.895412+08:00,4948
2026-06-13T16:31:32.953197+08:00,4954
2026-06-13T16:31:38.003319+08:00,4954
2026-06-13T16:31:43.049181+08:00,4954
2026-06-13T16:31:48.106061+08:00,4984
2026-06-13T16:31:53.165208+08:00,4984
2026-06-13T16:31:58.235035+08:00,4890
2026-06-13T16:32:03.306064+08:00,4770
2026-06-13T16:32:08.365736+08:00,5086
2026-06-13T16:32:13.423903+08:00,5086
2026-06-13T16:32:18.484181+08:00,5076
2026-06-13T16:32:23.553492+08:00,5076
2026-06-13T16:32:28.616247+08:00,4880
2026-06-13T16:32:33.670871+08:00,4880
2026-06-13T16:32:38.728114+08:00,4912
2026-06-13T16:32:43.770454+08:00,4912
2026-06-13T16:32:48.837313+08:00,4912
2026-06-13T16:32:53.877139+08:00,4912
2026-06-13T16:32:58.946140+08:00,4912
2026-06-13T16:33:03.990089+08:00,4922
2026-06-13T16:33:09.046646+08:00,4922
2026-06-13T16:33:14.116259+08:00,4912
2026-06-13T16:33:19.158252+08:00,4912
2026-06-13T16:33:24.201169+08:00,4990
2026-06-13T16:33:29.281315+08:00,4990
2026-06-13T16:33:34.340123+08:00,5080
2026-06-13T16:33:39.395547+08:00,5080
2026-06-13T16:33:44.447550+08:00,4974
2026-06-13T16:33:49.512469+08:00,4974
2026-06-13T16:33:54.567172+08:00,5046
2026-06-13T16:33:59.625041+08:00,5046
2026-06-13T16:34:04.675709+08:00,4996
2026-06-13T16:34:09.735361+08:00,4996
2026-06-13T16:34:14.802934+08:00,4996
2026-06-13T16:34:19.859862+08:00,4890
2026-06-13T16:34:24.925769+08:00,4890
2026-06-13T16:34:29.984410+08:00,4976
2026-06-13T16:34:35.049903+08:00,4976
2026-06-13T16:34:40.105958+08:00,4940
2026-06-13T16:34:45.172387+08:00,4940
2026-06-13T16:34:50.232055+08:00,4960
2026-06-13T16:34:55.293362+08:00,4960
2026-06-13T16:35:00.364423+08:00,4878
2026-06-13T16:35:05.421346+08:00,4878
2026-06-13T16:35:10.490225+08:00,4964
2026-06-13T16:35:15.561089+08:00,4964
2026-06-13T16:35:20.625128+08:00,4936
2026-06-13T16:35:25.683592+08:00,4936
2026-06-13T16:35:30.743539+08:00,4878
2026-06-13T16:35:35.801387+08:00,5080
2026-06-13T16:35:40.858026+08:00,5080
2026-06-13T16:35:45.917567+08:00,4992
2026-06-13T16:35:50.987824+08:00,4992
2026-06-13T16:35:56.051302+08:00,4996
2026-06-13T16:36:01.120777+08:00,4996
2026-06-13T16:36:06.173429+08:00,4994
2026-06-13T16:36:11.243190+08:00,4994
2026-06-13T16:36:16.285911+08:00,4994
2026-06-13T16:36:21.343222+08:00,4994
2026-06-13T16:36:26.394742+08:00,4960
2026-06-13T16:36:31.457011+08:00,4960
2026-06-13T16:36:36.513329+08:00,5020
2026-06-13T16:36:41.582897+08:00,5020
2026-06-13T16:36:46.624812+08:00,4990
2026-06-13T16:36:51.690274+08:00,4990
2026-06-13T16:36:56.742147+08:00,4966
2026-06-13T16:37:01.809543+08:00,4966
2026-06-13T16:37:06.876201+08:00,4966
2026-06-13T16:37:11.919977+08:00,4986
2026-06-13T16:37:16.986731+08:00,4986
2026-06-13T16:37:22.054390+08:00,4952
2026-06-13T16:37:27.107249+08:00,4952
2026-06-13T16:37:32.177340+08:00,4942
2026-06-13T16:37:37.244144+08:00,4942
2026-06-13T16:37:42.285899+08:00,4964
2026-06-13T16:37:47.328287+08:00,4964
2026-06-13T16:37:52.370103+08:00,5034
2026-06-13T16:37:57.430541+08:00,5034
2026-06-13T16:38:02.487099+08:00,4940
2026-06-13T16:38:07.539880+08:00,4940
2026-06-13T16:38:12.598292+08:00,5006
2026-06-13T16:38:17.666193+08:00,5006
2026-06-13T16:38:22.735816+08:00,4988
2026-06-13T16:38:27.777486+08:00,4988
2026-06-13T16:38:32.835277+08:00,4988
2026-06-13T16:38:37.906708+08:00,4896
2026-06-13T16:38:42.975788+08:00,4896
2026-06-13T16:38:48.034733+08:00,4936
2026-06-13T16:38:53.090442+08:00,4936
2026-06-13T16:38:58.146654+08:00,5046
2026-06-13T16:39:03.213763+08:00,5046
2026-06-13T16:39:08.265657+08:00,5042
2026-06-13T16:39:13.321053+08:00,5042
2026-06-13T16:39:18.362727+08:00,4964
2026-06-13T16:39:23.428788+08:00,4964
2026-06-13T16:39:28.478667+08:00,4960
2026-06-13T16:39:33.542927+08:00,4960
2026-06-13T16:39:38.609184+08:00,4960
2026-06-13T16:39:43.672798+08:00,4960
2026-06-13T16:39:48.727143+08:00,4990
2026-06-13T16:39:53.789496+08:00,4990
2026-06-13T16:39:58.848356+08:00,4638
2026-06-13T16:40:03.912950+08:00,4938
2026-06-13T16:40:08.970410+08:00,4938
2026-06-13T16:40:14.025766+08:00,5150
2026-06-13T16:40:19.097897+08:00,5150
2026-06-13T16:40:24.162545+08:00,4956
2026-06-13T16:40:29.230996+08:00,4956
2026-06-13T16:40:34.285058+08:00,4978
2026-06-13T16:40:39.346660+08:00,4978
2026-06-13T16:40:44.405866+08:00,4964
2026-06-13T16:40:49.468555+08:00,4964
2026-06-13T16:40:54.513077+08:00,4980
2026-06-13T16:40:59.581966+08:00,4980
2026-06-13T16:41:04.627709+08:00,4956
2026-06-13T16:41:09.692992+08:00,4956
2026-06-13T16:41:14.756025+08:00,4952
2026-06-13T16:41:19.800558+08:00,4952
2026-06-13T16:41:24.856718+08:00,4944
2026-06-13T16:41:29.925025+08:00,4944
2026-06-13T16:41:34.994078+08:00,4944
2026-06-13T16:41:40.062568+08:00,5196
2026-06-13T16:41:45.114221+08:00,5196
2026-06-13T16:41:50.171944+08:00,4970
2026-06-13T16:41:55.230613+08:00,4970
2026-06-13T16:42:00.294053+08:00,4874
2026-06-13T16:42:05.363110+08:00,5076
2026-06-13T16:42:10.433779+08:00,4910
2026-06-13T16:42:15.500188+08:00,5112
2026-06-13T16:42:20.551958+08:00,5008
2026-06-13T16:42:25.620055+08:00,5210
2026-06-13T16:42:30.660861+08:00,5120
2026-06-13T16:42:35.708416+08:00,5120
2026-06-13T16:42:40.765834+08:00,5008
2026-06-13T16:42:45.811241+08:00,5008
2026-06-13T16:42:50.876890+08:00,4982
2026-06-13T16:42:55.948087+08:00,4982
2026-06-13T16:43:00.993317+08:00,5066
2026-06-13T16:43:06.048951+08:00,5066
2026-06-13T16:43:11.109692+08:00,5066
2026-06-13T16:43:16.160673+08:00,4966
2026-06-13T16:43:21.217791+08:00,4966
2026-06-13T16:43:26.272487+08:00,4962
2026-06-13T16:43:31.331708+08:00,4962
2026-06-13T16:43:36.400280+08:00,4960
2026-06-13T16:43:41.446179+08:00,4960
2026-06-13T16:43:46.514601+08:00,4960
2026-06-13T16:43:51.600087+08:00,5162
2026-06-13T16:43:56.649404+08:00,5068
2026-06-13T16:44:01.706914+08:00,5068
2026-06-13T16:44:06.757757+08:00,4976
2026-06-13T16:44:11.827930+08:00,4976
2026-06-13T16:44:16.881244+08:00,4964
2026-06-13T16:44:21.935311+08:00,5166
2026-06-13T16:44:26.996075+08:00,4974
2026-06-13T16:44:32.054530+08:00,4974
2026-06-13T16:44:37.125263+08:00,4936
2026-06-13T16:44:42.167860+08:00,4936
2026-06-13T16:44:47.228563+08:00,4918
2026-06-13T16:44:52.297091+08:00,4918
2026-06-13T16:44:57.371101+08:00,5120
2026-06-13T16:45:02.426891+08:00,4898
2026-06-13T16:45:07.497091+08:00,5100
2026-06-13T16:45:12.564831+08:00,4980
2026-06-13T16:45:17.623195+08:00,4980
2026-06-13T16:45:22.691150+08:00,5106
2026-06-13T16:45:27.758322+08:00,5106
2026-06-13T16:45:32.811874+08:00,5092
2026-06-13T16:45:37.870107+08:00,5092
2026-06-13T16:45:42.913406+08:00,4952
2026-06-13T16:45:47.977226+08:00,4952
2026-06-13T16:45:53.109142+08:00,4936
2026-06-13T16:45:58.153521+08:00,4936
2026-06-13T16:46:03.218646+08:00,4990
2026-06-13T16:46:08.289504+08:00,4990
2026-06-13T16:46:13.348597+08:00,4948
2026-06-13T16:46:18.419312+08:00,5150
2026-06-13T16:46:23.523145+08:00,4936
2026-06-13T16:46:28.581017+08:00,4936
2026-06-13T16:46:33.634624+08:00,4988
2026-06-13T16:46:38.694947+08:00,4988
2026-06-13T16:46:43.748256+08:00,4988
2026-06-13T16:46:48.816887+08:00,4858
2026-06-13T16:46:53.882299+08:00,4858
2026-06-13T16:46:58.996500+08:00,4866
2026-06-13T16:47:04.058670+08:00,4866
2026-06-13T16:47:09.124965+08:00,4950
