timestamp,gpu_mem_mb
2026-06-13T23:59:48.472289+08:00,3797
2026-06-13T23:59:53.522580+08:00,3789
2026-06-13T23:59:58.573568+08:00,3789
2026-06-14T00:00:03.618694+08:00,3787
2026-06-14T00:00:08.677279+08:00,3785
2026-06-14T00:00:13.718982+08:00,3785
2026-06-14T00:00:18.761184+08:00,3763
2026-06-14T00:00:23.806433+08:00,3783
2026-06-14T00:00:28.853406+08:00,3783
2026-06-14T00:00:33.896317+08:00,3753
2026-06-14T00:00:38.960222+08:00,3617
2026-06-14T00:00:44.001284+08:00,3779
2026-06-14T00:00:49.061429+08:00,3779
2026-06-14T00:00:54.104794+08:00,3767
2026-06-14T00:00:59.149815+08:00,3767
2026-06-14T00:01:04.202346+08:00,3763
2026-06-14T00:01:09.243189+08:00,3805
2026-06-14T00:01:14.294640+08:00,3805
2026-06-14T00:01:19.343579+08:00,3791
2026-06-14T00:01:24.389126+08:00,3781
2026-06-14T00:01:29.449409+08:00,3781
2026-06-14T00:01:34.502531+08:00,3799
2026-06-14T00:01:39.547589+08:00,3767
2026-06-14T00:01:44.588175+08:00,3767
2026-06-14T00:01:49.634928+08:00,3785
2026-06-14T00:01:54.676827+08:00,3793
2026-06-14T00:01:59.718672+08:00,3793
2026-06-14T00:02:04.760018+08:00,3803
2026-06-14T00:02:09.826802+08:00,3755
2026-06-14T00:02:14.866407+08:00,3755
2026-06-14T00:02:19.911346+08:00,3747
2026-06-14T00:02:24.961352+08:00,3769
2026-06-14T00:02:30.013508+08:00,3769
2026-06-14T00:02:35.060912+08:00,3793
2026-06-14T00:02:40.106422+08:00,3779
2026-06-14T00:02:45.153757+08:00,3779
2026-06-14T00:02:50.217815+08:00,3789
2026-06-14T00:02:55.265925+08:00,3789
2026-06-14T00:03:00.318338+08:00,3789
2026-06-14T00:03:05.366676+08:00,3785
2026-06-14T00:03:10.413817+08:00,3787
2026-06-14T00:03:15.454361+08:00,3787
2026-06-14T00:03:20.506720+08:00,3777
2026-06-14T00:03:25.553021+08:00,3775
2026-06-14T00:03:30.597219+08:00,3775
2026-06-14T00:03:35.641515+08:00,3773
2026-06-14T00:03:40.688544+08:00,3781
2026-06-14T00:03:45.729755+08:00,3781
2026-06-14T00:03:50.794136+08:00,3793
2026-06-14T00:03:55.840345+08:00,3795
2026-06-14T00:04:00.891976+08:00,3795
2026-06-14T00:04:05.942783+08:00,3787
2026-06-14T00:04:10.986569+08:00,3783
2026-06-14T00:04:16.032553+08:00,3783
2026-06-14T00:04:21.082376+08:00,3771
2026-06-14T00:04:26.131859+08:00,3771
2026-06-14T00:04:31.184846+08:00,3771
2026-06-14T00:04:36.233662+08:00,3773
2026-06-14T00:04:41.279413+08:00,3789
2026-06-14T00:04:46.329351+08:00,3789
2026-06-14T00:04:51.385252+08:00,3791
2026-06-14T00:04:56.435744+08:00,3633
2026-06-14T00:05:01.482003+08:00,3795
2026-06-14T00:05:06.548103+08:00,3779
2026-06-14T00:05:11.599131+08:00,3607
2026-06-14T00:05:16.647485+08:00,3769
2026-06-14T00:05:21.735997+08:00,3767
2026-06-14T00:05:26.781234+08:00,3795
2026-06-14T00:05:31.821610+08:00,3795
2026-06-14T00:05:36.863937+08:00,3781
2026-06-14T00:05:41.905917+08:00,3773
2026-06-14T00:05:46.953625+08:00,3773
2026-06-14T00:05:52.010289+08:00,3779
2026-06-14T00:05:57.053153+08:00,3757
2026-06-14T00:06:02.104483+08:00,3757
2026-06-14T00:06:07.156383+08:00,3795
2026-06-14T00:06:12.202410+08:00,3617
2026-06-14T00:06:17.254767+08:00,3779
2026-06-14T00:06:22.293120+08:00,3795
2026-06-14T00:06:27.351627+08:00,3609
2026-06-14T00:06:32.391818+08:00,3771
2026-06-14T00:06:37.441046+08:00,3769
2026-06-14T00:06:42.487043+08:00,3801
2026-06-14T00:06:47.531941+08:00,3801
2026-06-14T00:06:52.582482+08:00,3789
2026-06-14T00:06:57.632201+08:00,3645
2026-06-14T00:07:02.683680+08:00,3807
2026-06-14T00:07:07.736099+08:00,3775
