timestamp,gpu_mem_mb
2026-06-13T22:27:59.482071+08:00,4123
2026-06-13T22:28:04.528535+08:00,4123
2026-06-13T22:28:09.579286+08:00,4099
2026-06-13T22:28:14.626299+08:00,4099
2026-06-13T22:28:19.668340+08:00,4115
2026-06-13T22:28:24.734139+08:00,4115
2026-06-13T22:28:29.782968+08:00,4115
2026-06-13T22:28:34.827220+08:00,4185
2026-06-13T22:28:39.875297+08:00,4185
2026-06-13T22:28:44.927093+08:00,4161
2026-06-13T22:28:49.973649+08:00,4161
2026-06-13T22:28:55.021895+08:00,4125
2026-06-13T22:29:00.069399+08:00,4119
2026-06-13T22:29:05.117831+08:00,4119
2026-06-13T22:29:10.168706+08:00,4175
2026-06-13T22:29:15.219230+08:00,4175
2026-06-13T22:29:20.270830+08:00,4179
2026-06-13T22:29:25.326204+08:00,4179
2026-06-13T22:29:30.377091+08:00,4157
2026-06-13T22:29:35.423460+08:00,4181
2026-06-13T22:29:40.469812+08:00,4181
2026-06-13T22:29:45.510571+08:00,4181
2026-06-13T22:29:50.561382+08:00,4181
2026-06-13T22:29:55.610043+08:00,4161
2026-06-13T22:30:00.657523+08:00,4161
2026-06-13T22:30:05.703814+08:00,4145
2026-06-13T22:30:10.754875+08:00,4189
2026-06-13T22:30:15.807081+08:00,4189
2026-06-13T22:30:20.852269+08:00,4185
2026-06-13T22:30:25.904275+08:00,4185
2026-06-13T22:30:30.957015+08:00,4171
2026-06-13T22:30:36.002584+08:00,4171
2026-06-13T22:30:41.053515+08:00,4147
2026-06-13T22:30:46.108590+08:00,4193
2026-06-13T22:30:51.157848+08:00,4193
2026-06-13T22:30:56.208945+08:00,4107
2026-06-13T22:31:01.319503+08:00,4107
2026-06-13T22:31:06.368798+08:00,4097
2026-06-13T22:31:11.409955+08:00,4097
2026-06-13T22:31:16.465636+08:00,4137
2026-06-13T22:31:21.504154+08:00,4133
2026-06-13T22:31:26.554743+08:00,4133
2026-06-13T22:31:31.598200+08:00,4111
2026-06-13T22:31:36.637266+08:00,4111
2026-06-13T22:31:41.688882+08:00,4199
2026-06-13T22:31:46.735992+08:00,4199
2026-06-13T22:31:51.773977+08:00,4169
2026-06-13T22:31:56.824395+08:00,4169
2026-06-13T22:32:01.866064+08:00,4169
2026-06-13T22:32:06.910015+08:00,4183
2026-06-13T22:32:11.959290+08:00,4183
2026-06-13T22:32:17.009514+08:00,4167
2026-06-13T22:32:22.062337+08:00,4167
2026-06-13T22:32:27.113449+08:00,4155
2026-06-13T22:32:32.164961+08:00,4139
2026-06-13T22:32:37.215978+08:00,4139
2026-06-13T22:32:42.267160+08:00,4151
2026-06-13T22:32:47.313074+08:00,4151
2026-06-13T22:32:52.361301+08:00,4167
2026-06-13T22:32:57.404460+08:00,4167
2026-06-13T22:33:02.460839+08:00,4161
2026-06-13T22:33:07.506899+08:00,4153
2026-06-13T22:33:12.552529+08:00,4153
2026-06-13T22:33:17.598964+08:00,4127
2026-06-13T22:33:22.647425+08:00,4127
2026-06-13T22:33:27.701888+08:00,4193
2026-06-13T22:33:32.748418+08:00,4115
2026-06-13T22:33:37.802804+08:00,4115
2026-06-13T22:33:42.870274+08:00,4129
2026-06-13T22:33:47.908442+08:00,4129
2026-06-13T22:33:52.950695+08:00,4127
2026-06-13T22:33:58.001495+08:00,4127
2026-06-13T22:34:03.050427+08:00,4121
2026-06-13T22:34:08.148545+08:00,4117
2026-06-13T22:34:13.194425+08:00,4117
2026-06-13T22:34:18.232915+08:00,4181
2026-06-13T22:34:23.278512+08:00,4181
2026-06-13T22:34:28.327644+08:00,4135
2026-06-13T22:34:33.441817+08:00,4135
2026-06-13T22:34:38.486730+08:00,4125
2026-06-13T22:34:43.534712+08:00,4097
2026-06-13T22:34:48.582497+08:00,4097
2026-06-13T22:34:53.630717+08:00,4119
2026-06-13T22:34:58.675210+08:00,4119
2026-06-13T22:35:03.722844+08:00,4113
2026-06-13T22:35:08.787995+08:00,4157
2026-06-13T22:35:13.839659+08:00,4157
2026-06-13T22:35:18.882396+08:00,4155
2026-06-13T22:35:23.928465+08:00,4155
2026-06-13T22:35:28.979270+08:00,4201
2026-06-13T22:35:34.029658+08:00,4201
2026-06-13T22:35:39.074755+08:00,4181
2026-06-13T22:35:44.125094+08:00,4147
2026-06-13T22:35:49.172625+08:00,4147
2026-06-13T22:35:54.219610+08:00,4185
2026-06-13T22:35:59.270721+08:00,4185
2026-06-13T22:36:04.320392+08:00,4229
2026-06-13T22:36:09.366356+08:00,4229
2026-06-13T22:36:14.419764+08:00,4149
2026-06-13T22:36:19.469606+08:00,4173
2026-06-13T22:36:24.507103+08:00,4173
2026-06-13T22:36:29.548674+08:00,4191
2026-06-13T22:36:34.599786+08:00,4191
2026-06-13T22:36:39.651557+08:00,4119
2026-06-13T22:36:44.697664+08:00,4111
2026-06-13T22:36:49.796460+08:00,4111
2026-06-13T22:36:54.835803+08:00,4171
2026-06-13T22:36:59.875287+08:00,4171
2026-06-13T22:37:04.922809+08:00,4159
2026-06-13T22:37:10.016863+08:00,4159
2026-06-13T22:37:15.061813+08:00,4165
2026-06-13T22:37:20.103597+08:00,4219
2026-06-13T22:37:25.155779+08:00,4219
2026-06-13T22:37:30.247447+08:00,4103
2026-06-13T22:37:35.296116+08:00,4103
2026-06-13T22:37:40.337208+08:00,4121
2026-06-13T22:37:45.389718+08:00,4113
2026-06-13T22:37:50.439531+08:00,4113
2026-06-13T22:37:55.524913+08:00,4111
2026-06-13T22:38:00.579785+08:00,4111
2026-06-13T22:38:05.628937+08:00,4157
2026-06-13T22:38:10.680998+08:00,4157
2026-06-13T22:38:15.744617+08:00,4127
2026-06-13T22:38:20.836427+08:00,4185
2026-06-13T22:38:25.874819+08:00,4185
2026-06-13T22:38:30.940647+08:00,4189
2026-06-13T22:38:35.983140+08:00,4189
2026-06-13T22:38:41.081506+08:00,4143
2026-06-13T22:38:46.134401+08:00,4189
2026-06-13T22:38:51.177334+08:00,4189
2026-06-13T22:38:56.224879+08:00,4129
2026-06-13T22:39:01.278977+08:00,4129
2026-06-13T22:39:06.347266+08:00,4181
2026-06-13T22:39:11.398952+08:00,4181
2026-06-13T22:39:16.436116+08:00,4153
2026-06-13T22:39:21.482062+08:00,4183
2026-06-13T22:39:26.532388+08:00,4183
2026-06-13T22:39:31.585210+08:00,4145
2026-06-13T22:39:36.650100+08:00,4145
2026-06-13T22:39:41.689288+08:00,4159
2026-06-13T22:39:46.740147+08:00,4105
2026-06-13T22:39:51.784004+08:00,4105
2026-06-13T22:39:56.836771+08:00,4185
2026-06-13T22:40:01.904468+08:00,4185
2026-06-13T22:40:06.949573+08:00,4181
2026-06-13T22:40:11.988354+08:00,4181
2026-06-13T22:40:17.072916+08:00,4171
2026-06-13T22:40:22.112385+08:00,4173
2026-06-13T22:40:27.160127+08:00,4173
2026-06-13T22:40:32.205586+08:00,4185
2026-06-13T22:40:37.246193+08:00,4185
2026-06-13T22:40:42.294817+08:00,4143
2026-06-13T22:40:47.337415+08:00,4167
2026-06-13T22:40:52.382006+08:00,4167
2026-06-13T22:40:57.430259+08:00,4167
2026-06-13T22:41:02.476853+08:00,4167
2026-06-13T22:41:07.526693+08:00,4157
2026-06-13T22:41:12.576546+08:00,4157
2026-06-13T22:41:17.623983+08:00,4209
2026-06-13T22:41:22.671963+08:00,4113
2026-06-13T22:41:27.721084+08:00,4113
2026-06-13T22:41:32.772937+08:00,4153
2026-06-13T22:41:37.823746+08:00,4153
2026-06-13T22:41:42.874023+08:00,4153
2026-06-13T22:41:47.920077+08:00,4187
2026-06-13T22:41:52.973511+08:00,4187
2026-06-13T22:41:58.020522+08:00,4175
2026-06-13T22:42:03.078831+08:00,4175
2026-06-13T22:42:08.125759+08:00,4159
2026-06-13T22:42:13.171531+08:00,4179
2026-06-13T22:42:18.218253+08:00,4179
2026-06-13T22:42:23.267040+08:00,4113
2026-06-13T22:42:28.318089+08:00,4113
2026-06-13T22:42:33.366206+08:00,4175
2026-06-13T22:42:38.413191+08:00,4175
2026-06-13T22:42:43.458961+08:00,4107
2026-06-13T22:42:48.501360+08:00,4169
2026-06-13T22:42:53.549678+08:00,4169
2026-06-13T22:42:58.608973+08:00,4171
2026-06-13T22:43:03.650354+08:00,4171
2026-06-13T22:43:08.700360+08:00,4185
2026-06-13T22:43:13.758186+08:00,4167
2026-06-13T22:43:18.802172+08:00,4167
2026-06-13T22:43:23.849527+08:00,4115
2026-06-13T22:43:28.901640+08:00,4115
2026-06-13T22:43:33.950934+08:00,4165
2026-06-13T22:43:39.001842+08:00,4171
2026-06-13T22:43:44.053693+08:00,4171
2026-06-13T22:43:49.106209+08:00,4157
2026-06-13T22:43:54.152991+08:00,4157
2026-06-13T22:43:59.203329+08:00,4137
2026-06-13T22:44:04.255240+08:00,4137
2026-06-13T22:44:09.307965+08:00,4137
2026-06-13T22:44:14.355581+08:00,4137
2026-06-13T22:44:19.427491+08:00,4137
2026-06-13T22:44:24.477599+08:00,4137
2026-06-13T22:44:29.546559+08:00,4137
2026-06-13T22:44:34.599587+08:00,4137
2026-06-13T22:44:39.709910+08:00,4137
2026-06-13T22:44:44.760944+08:00,4137
2026-06-13T22:44:49.810625+08:00,4137
2026-06-13T22:44:54.860831+08:00,4137
2026-06-13T22:44:59.920079+08:00,4137
2026-06-13T22:45:04.979791+08:00,4137
2026-06-13T22:45:10.030557+08:00,4137
2026-06-13T22:45:15.083014+08:00,4137
2026-06-13T22:45:20.148830+08:00,4137
2026-06-13T22:45:25.206063+08:00,4137
2026-06-13T22:45:30.302153+08:00,4137
2026-06-13T22:45:35.354254+08:00,4137
2026-06-13T22:45:40.400078+08:00,4137
2026-06-13T22:45:45.447654+08:00,4137
2026-06-13T22:45:50.497765+08:00,4137
2026-06-13T22:45:55.543652+08:00,4137
2026-06-13T22:46:00.595491+08:00,4137
2026-06-13T22:46:05.645387+08:00,4137
2026-06-13T22:46:10.688364+08:00,4137
2026-06-13T22:46:15.735010+08:00,4137
2026-06-13T22:46:20.779677+08:00,4137
2026-06-13T22:46:25.824755+08:00,4137
2026-06-13T22:46:30.873356+08:00,4137
2026-06-13T22:46:35.915065+08:00,4137
2026-06-13T22:46:40.962192+08:00,4137
2026-06-13T22:46:46.007899+08:00,4137
2026-06-13T22:46:51.055780+08:00,4137
2026-06-13T22:46:56.104883+08:00,4137
2026-06-13T22:47:01.155519+08:00,4137
2026-06-13T22:47:06.200442+08:00,4137
2026-06-13T22:47:11.247198+08:00,4137
2026-06-13T22:47:16.300423+08:00,4137
2026-06-13T22:47:21.348339+08:00,4137
2026-06-13T22:47:26.402386+08:00,4137
2026-06-13T22:47:31.445665+08:00,4137
2026-06-13T22:47:36.496987+08:00,4137
2026-06-13T22:47:41.533885+08:00,4137
2026-06-13T22:47:46.581613+08:00,4137
2026-06-13T22:47:51.633074+08:00,4137
2026-06-13T22:47:56.683023+08:00,4137
2026-06-13T22:48:01.732495+08:00,4137
2026-06-13T22:48:06.783072+08:00,4137
2026-06-13T22:48:11.831166+08:00,4137
2026-06-13T22:48:16.879294+08:00,4137
2026-06-13T22:48:21.930935+08:00,4137
2026-06-13T22:48:26.977895+08:00,4137
2026-06-13T22:48:32.025571+08:00,4137
2026-06-13T22:48:37.076803+08:00,4137
